itemCode,name,barcode,price,lastUpdated
781563,El Bocado Garrapiñada Castañas de Caju Salted Caramel 100g,,"$  5.500,0",14/07/25 15:35
781330,Holsom Fuck Sugar Crema Americana 120g,,"$  8.200,0",23/07/25 09:54
781330,Holsom Fuck Sugar Crema Americana 120g,,"$  8.500,0",23/07/25 09:54
780768,Selvatico Latte M L. Almendras ,,"$  5.200,0",04/04/25 18:52
780768,Selvatico Latte M L. Almendras ,,"$  4.300,0",04/04/25 18:52
780769,Selvatico Latte M L. Descremada,,"$  5.200,0",04/04/25 18:52
780769,Selvatico Latte M L. Descremada,,"$  4.300,0",04/04/25 18:52
780770,Selvatico Latte M L. Deslactosada,,"$  5.200,0",04/04/25 18:52
780770,Selvatico Latte M L. Deslactosada,,"$  4.300,0",04/04/25 18:52
780351,Selvatico Latte Pistacho G L. Almendras,,"$  5.500,0",04/04/25 16:48
780351,Selvatico Latte Pistacho G L. Almendras,,"$  5.800,0",04/04/25 16:48
780352,Selvatico Latte Pistacho G L. Descremado,,"$  5.500,0",04/04/25 16:48
780352,Selvatico Latte Pistacho G L. Descremado,,"$  5.800,0",04/04/25 16:48
780353,Selvatico Latte Pistacho G L. Deslactosado,,"$  5.500,0",04/04/25 16:48
780353,Selvatico Latte Pistacho G L. Deslactosado,,"$  5.800,0",04/04/25 16:48
780354,Selvatico Latte Pistacho G L. Entera,,"$  5.500,0",04/04/25 16:48
780354,Selvatico Latte Pistacho G L. Entera,,"$  5.800,0",04/04/25 16:48
780348,Selvatico Latte Pistacho M L. Almendras,,"$  5.000,0",04/04/25 16:48
780348,Selvatico Latte Pistacho M L. Almendras,,"$  5.500,0",04/04/25 16:48
780349,Selvatico Latte Pistacho M L. Descremado,,"$  5.000,0",04/04/25 16:48
780349,Selvatico Latte Pistacho M L. Descremado,,"$  5.500,0",04/04/25 16:48
780350,Selvatico Latte Pistacho M. L. Deslactosado,,"$  5.000,0",04/04/25 16:48
780350,Selvatico Latte Pistacho M. L. Deslactosado,,"$  5.500,0",04/04/25 16:48
780347,Selvatico Latte Pistacho M. L. Entera,,"$  5.000,0",04/04/25 16:48
780347,Selvatico Latte Pistacho M. L. Entera,,"$  5.500,0",04/04/25 16:48
781382,Bohemia Perfume Ambiental Mercat Limon y Jengibre 250ml,,"$  11.800,0",12/06/25 14:55
10568, BBPC Hasta la Vendimia Siempre Chardonay,7798101020234,"$  18.900,0",02/09/24 13:03
12058, Bodega Stutz – Tannat Orgánico,00012058,"$  6.700,0",08/01/24 08:44
2917, Isondu Yerba Organica 500g,7798295920020,"$  6.200,0",25/02/25 13:14
2917, Isondu Yerba Organica 500g,7798295920020,"$  6.400,0",25/02/25 13:14
717251, Nuevos Alimentos Eritritol 200gr,7798341500206,"$  13.900,0",19/06/25 12:50
717251, Nuevos Alimentos Eritritol 200gr,7798341500206,"$  14.700,0",11/07/25 15:23
717251, Nuevos Alimentos Eritritol 200gr,7798341500206,"$  15.900,0",21/07/25 15:41
717251, Nuevos Alimentos Eritritol 200gr,7798341500206,"$  16.900,0",21/07/25 15:41
717252, Nuevos Alimentos Xilitol 150gr,7798341500145,"$  13.900,0",19/06/25 12:50
717252, Nuevos Alimentos Xilitol 150gr,7798341500145,"$  14.700,0",11/07/25 15:23
717252, Nuevos Alimentos Xilitol 150gr,7798341500145,"$  15.900,0",21/07/25 15:41
717252, Nuevos Alimentos Xilitol 150gr,7798341500145,"$  16.900,0",21/07/25 15:41
10293, Sagrada Madre Cuenco Cemento Grande ,00010293,"$  1.900,0",14/05/25 15:35
10293, Sagrada Madre Cuenco Cemento Grande ,00010293,"$  2.200,0",14/05/25 15:35
780375, Tiziano Bonini Capricci Gioccolatini Da Bere ,8051732624837,"$  8.800,0",16/04/25 13:49
780375, Tiziano Bonini Capricci Gioccolatini Da Bere ,8051732624837,"$  9.800,0",16/04/25 13:49
9533, Tiziano Bonini Nocciolino C/Nespresso Capsulas,8051732624820,"$  7.400,0",22/01/25 14:25
9533, Tiziano Bonini Nocciolino C/Nespresso Capsulas,8051732624820,"$  8.800,0",16/04/25 13:49
9533, Tiziano Bonini Nocciolino C/Nespresso Capsulas,8051732624820,"$  9.800,0",16/04/25 13:49
11004, Vest Wafles Proteicos Chocolate,7798182731166,"$  4.950,0",15/06/24 11:49
9691, VIVERO Cyca Mediana Palmera,30900001,"$  1.800,0",10/05/23 09:24
7287, Yanovsky Matza Meil 1 kg,7795957000045,"$  18.400,0",07/03/25 12:59
7287, Yanovsky Matza Meil 1 kg,7795957000045,"$  20.000,0",07/03/25 12:59
717709,....,,"$  8.700,0",06/06/24 13:33
11919,+58 Cerveza Caribbean Pilsen 500ml,7798344600187,"$  2.700,0",07/11/24 09:55
11918,+58 Malta 500ml,7798344600170,"$  2.700,0",04/04/25 18:21
11918,+58 Malta 500ml,7798344600170,"$  3.100,0",04/04/25 18:21
10048,+Bio Detergente 500cc Lima Green ,7798160833325,"$  6.700,0",17/06/25 11:55
10048,+Bio Detergente 500cc Lima Green ,7798160833325,"$  7.500,0",17/06/25 11:55
10049,+Bio Detergente Bidon 5Lt,00010049,"$  50.000,0",17/06/25 11:55
10049,+Bio Detergente Bidon 5Lt,00010049,"$  55.700,0",17/06/25 11:55
10053,+Bio Limpia Baños 500cc,00010053,"$  5.200,0",17/06/25 11:55
10053,+Bio Limpia Baños 500cc,00010053,"$  5.700,0",17/06/25 11:55
10054,+Bio Limpia Baños Bidon 5Lt,00010054,"$  36.300,0",17/06/25 11:55
10054,+Bio Limpia Baños Bidon 5Lt,00010054,"$  39.600,0",17/06/25 11:55
10055,+Bio Limpia Pisos 1lt,00010055,"$  5.900,0",17/06/25 11:55
10055,+Bio Limpia Pisos 1lt,00010055,"$  7.500,0",17/06/25 11:55
10056,+Bio Limpia Pisos Bidon 5Lt,00010056,"$  20.700,0",17/06/25 11:55
10056,+Bio Limpia Pisos Bidon 5Lt,00010056,"$  26.000,0",17/06/25 11:55
10052,+Bio Limpia Vidrios 500cc,00010052,"$  4.700,0",17/06/25 11:55
10052,+Bio Limpia Vidrios 500cc,00010052,"$  5.100,0",17/06/25 11:55
10050,+Bio Multiuso 500cc,00010050,"$  5.200,0",17/06/25 11:55
10050,+Bio Multiuso 500cc,00010050,"$  6.200,0",17/06/25 11:55
10051,+Bio Multiuso Bidon 5Lt,00010051,"$  33.500,0",17/06/25 11:55
10051,+Bio Multiuso Bidon 5Lt,00010051,"$  40.200,0",17/06/25 11:55
6887,+Natural Aromatizante 500ml,00006887,"$  7.800,0",17/02/25 14:15
6887,+Natural Aromatizante 500ml,00006887,"$  7.200,0",07/04/25 14:07
6887,+Natural Aromatizante 500ml,00006887,"$  8.100,0",14/07/25 11:06
6887,+Natural Aromatizante 500ml,00006887,"$  8.300,0",14/07/25 11:06
12436,+Natural Detergente Bidon 2L,,"$  13.300,0",17/02/25 14:15
12436,+Natural Detergente Bidon 2L,,"$  12.000,0",07/04/25 14:07
12436,+Natural Detergente Bidon 2L,,"$  13.500,0",07/04/25 14:07
6886,+Natural Detergente Pote 500ml,00006886,"$  4.600,0",17/02/25 14:15
6886,+Natural Detergente Pote 500ml,00006886,"$  4.400,0",07/04/25 14:07
6886,+Natural Detergente Pote 500ml,00006886,"$  5.000,0",14/07/25 11:06
6886,+Natural Detergente Pote 500ml,00006886,"$  5.100,0",14/07/25 11:06
6884,+Natural Detergente Solido ,00006884,"$  3.300,0",27/12/24 10:28
6885,+Natural Detergente Vidrio 500ml,00006885,"$  7.800,0",17/02/25 14:15
6885,+Natural Detergente Vidrio 500ml,00006885,"$  7.200,0",07/04/25 14:07
6885,+Natural Detergente Vidrio 500ml,00006885,"$  8.100,0",14/07/25 11:06
6885,+Natural Detergente Vidrio 500ml,00006885,"$  8.300,0",14/07/25 11:06
6930,+Natural Jabon de coco,00006930,"$  4.600,0",17/02/25 14:15
6930,+Natural Jabon de coco,00006930,"$  4.200,0",07/04/25 14:07
6930,+Natural Jabon de coco,00006930,"$  4.700,0",14/07/25 11:06
6930,+Natural Jabon de coco,00006930,"$  4.900,0",14/07/25 11:06
6883,+Natural Jabon para Ropa Vegano 1L,00006883,"$  7.800,0",17/02/25 14:15
6883,+Natural Jabon para Ropa Vegano 1L,00006883,"$  7.200,0",07/04/25 14:07
6883,+Natural Jabon para Ropa Vegano 1L,00006883,"$  8.100,0",07/04/25 14:07
6882,+Natural Jabon para Ropa Vegano 2L,00006882,"$  13.300,0",17/02/25 14:15
6882,+Natural Jabon para Ropa Vegano 2L,00006882,"$  12.000,0",07/04/25 14:07
6882,+Natural Jabon para Ropa Vegano 2L,00006882,"$  13.500,0",07/04/25 14:07
12437,+Natural Limpiavidrios 1L,,"$  7.800,0",17/02/25 14:15
12437,+Natural Limpiavidrios 1L,,"$  7.200,0",07/04/25 14:07
12437,+Natural Limpiavidrios 1L,,"$  8.100,0",07/04/25 14:07
7613,+Natural Limpiavidros 500ML,00007613,"$  4.600,0",17/02/25 14:15
7613,+Natural Limpiavidros 500ML,00007613,"$  4.400,0",07/04/25 14:07
7613,+Natural Limpiavidros 500ML,00007613,"$  5.000,0",14/07/25 11:06
7613,+Natural Limpiavidros 500ML,00007613,"$  5.100,0",14/07/25 11:06
6881,+Natural Multiuso 1L,00006881,"$  7.800,0",17/02/25 14:15
6881,+Natural Multiuso 1L,00006881,"$  7.200,0",07/04/25 14:07
6881,+Natural Multiuso 1L,00006881,"$  8.100,0",07/04/25 14:07
8107,+Natural Multiuso 2L,00008107,"$  13.300,0",17/02/25 14:15
8107,+Natural Multiuso 2L,00008107,"$  12.000,0",07/04/25 14:07
8107,+Natural Multiuso 2L,00008107,"$  13.500,0",07/04/25 14:07
165950,+Natural Multiuso 500ml,,"$  4.600,0",17/02/25 14:15
165950,+Natural Multiuso 500ml,,"$  4.400,0",07/04/25 14:07
165950,+Natural Multiuso 500ml,,"$  5.000,0",14/07/25 11:06
165950,+Natural Multiuso 500ml,,"$  5.100,0",14/07/25 11:06
7614,+Natural Quitamanchas 250ml,00007614,"$  4.100,0",17/02/25 14:15
7614,+Natural Quitamanchas 250ml,00007614,"$  3.600,0",07/04/25 14:07
7614,+Natural Quitamanchas 250ml,00007614,"$  4.000,0",14/07/25 11:06
7614,+Natural Quitamanchas 250ml,00007614,"$  4.500,0",14/07/25 11:06
6880,+Natural Repelente de Insectos,00006880,"$  7.800,0",17/02/25 14:15
6880,+Natural Repelente de Insectos,00006880,"$  7.200,0",07/04/25 14:07
6880,+Natural Repelente de Insectos,00006880,"$  8.100,0",07/04/25 14:07
8222,1854 Adobo para Pizza 35gr,7798109281194,"$  2.200,0",12/03/25 12:05
8222,1854 Adobo para Pizza 35gr,7798109281194,"$  2.300,0",12/03/25 12:05
1169,1854 Aji Molido 60gr,7798109281149,"$  2.800,0",12/03/25 12:05
1169,1854 Aji Molido 60gr,7798109281149,"$  3.000,0",12/03/25 12:05
1211,1854 Ají Molido de Los Andes 60gr,7798109282399,"$  2.800,0",12/03/25 12:05
1211,1854 Ají Molido de Los Andes 60gr,7798109282399,"$  3.000,0",12/03/25 12:05
1190,1854 Ajo Granulado 90gr,7798109280807,"$  3.500,0",12/03/25 12:05
1190,1854 Ajo Granulado 90gr,7798109280807,"$  3.700,0",12/03/25 12:05
1191,1854 Ajo y Perejil 45gr,7798109280814,"$  2.200,0",12/03/25 12:05
1191,1854 Ajo y Perejil 45gr,7798109280814,"$  2.500,0",12/03/25 12:05
1210,1854 Albahaca 22gr,7798109280821,"$  1.600,0",12/03/25 12:05
1210,1854 Albahaca 22gr,7798109280821,"$  1.700,0",12/03/25 12:05
1231,1854 Amapola 80gr,7798109280838,"$  4.200,0",12/03/25 12:05
1231,1854 Amapola 80gr,7798109280838,"$  4.400,0",12/03/25 12:05
8301,1854 Barbacoa en Polvo 90gr,7798109289459,"$  5.700,0",12/03/25 12:05
8301,1854 Barbacoa en Polvo 90gr,7798109289459,"$  6.000,0",12/03/25 12:05
780385,1854 Bolsita de Adobo para Pizza,7798109282252,"$  2.200,0",29/01/25 12:16
780385,1854 Bolsita de Adobo para Pizza,7798109282252,"$  1.200,0",12/03/25 12:05
780385,1854 Bolsita de Adobo para Pizza,7798109282252,"$  1.300,0",12/03/25 12:05
780383,1854 Bolsita de Aji Molido,7798109282269,"$  2.800,0",29/01/25 12:16
780383,1854 Bolsita de Aji Molido,7798109282269,"$  1.200,0",12/03/25 12:05
780383,1854 Bolsita de Aji Molido,7798109282269,"$  1.300,0",12/03/25 12:05
780382,1854 Bolsita de Ajo y Perejil,7798109282276,"$  1.200,0",12/03/25 12:05
780382,1854 Bolsita de Ajo y Perejil,7798109282276,"$  1.300,0",12/03/25 12:05
780389,1854 Bolsita de Chimichurri,7798109282283,"$  1.200,0",12/03/25 12:05
780389,1854 Bolsita de Chimichurri,7798109282283,"$  1.300,0",12/03/25 12:05
780387,1854 Bolsita de Jengibre Molido,7798109282290,"$  1.200,0",12/03/25 12:05
780387,1854 Bolsita de Jengibre Molido,7798109282290,"$  1.300,0",12/03/25 12:05
780381,1854 Bolsita de Oregano,7798109282917,"$  1.600,0",29/01/25 12:16
780381,1854 Bolsita de Oregano,7798109282917,"$  1.200,0",12/03/25 12:05
780381,1854 Bolsita de Oregano,7798109282917,"$  1.300,0",12/03/25 12:05
780388,1854 Bolsita de Pimenton Dulce,7798109282320,"$  1.200,0",12/03/25 12:05
780388,1854 Bolsita de Pimenton Dulce,7798109282320,"$  1.300,0",12/03/25 12:05
780386,1854 Bolsita de Pimienta Negra en Grano,7798109282306,"$  1.200,0",12/03/25 12:05
780386,1854 Bolsita de Pimienta Negra en Grano,7798109282306,"$  1.300,0",12/03/25 12:05
780384,1854 Bolsita de Pimienta Negra Molida,7798109282900,"$  1.200,0",12/03/25 12:05
780384,1854 Bolsita de Pimienta Negra Molida,7798109282900,"$  1.300,0",12/03/25 12:05
780390,1854 Bolsita de Tomillo,7798109289558,"$  2.300,0",29/01/25 12:16
780390,1854 Bolsita de Tomillo,7798109289558,"$  1.200,0",12/03/25 12:05
780390,1854 Bolsita de Tomillo,7798109289558,"$  1.300,0",12/03/25 12:05
780392,1854 Canela 40g,7798109289565,"$  3.000,0",29/01/25 11:35
1192,1854 Canela Molida 60gr,7798109280869,"$  4.000,0",12/03/25 12:05
1192,1854 Canela Molida 60gr,7798109280869,"$  4.200,0",12/03/25 12:05
8303,1854 Cebolla en Escamas 60gr,7798109289473,"$  3.000,0",12/03/25 12:05
8303,1854 Cebolla en Escamas 60gr,7798109289473,"$  3.200,0",12/03/25 12:05
1183,1854 Chimichurri Andino 55gr,7798109282375,"$  2.600,0",12/03/25 12:05
1183,1854 Chimichurri Andino 55gr,7798109282375,"$  2.700,0",12/03/25 12:05
1170,1854 Chimichurri Argentino 50g,7798109282382,"$  2.600,0",12/03/25 12:05
1170,1854 Chimichurri Argentino 50g,7798109282382,"$  2.700,0",12/03/25 12:05
6592,1854 Chimichurri Argentino 50g,7798109281132,"$  2.600,0",12/03/25 12:05
6592,1854 Chimichurri Argentino 50g,7798109281132,"$  2.700,0",12/03/25 12:05
1184,1854 Chimichurri Pampeano 40gr,7798109282368,"$  2.600,0",12/03/25 12:05
1184,1854 Chimichurri Pampeano 40gr,7798109282368,"$  2.700,0",12/03/25 12:05
1194,1854 Chimichurri Patagonico 55gr,7798109282351,"$  2.600,0",12/03/25 12:05
1194,1854 Chimichurri Patagonico 55gr,7798109282351,"$  2.700,0",12/03/25 12:05
1171,1854 Cilantro en Grano 30gr,7798109280883,"$  1.700,0",31/07/24 14:48
780393,1854 Clavo de Olor 30g,7798109289619,"$  5.000,0",29/01/25 11:35
1195,1854 Clavo de Olor 45gr,7798109280890,"$  7.900,0",12/03/25 12:05
1195,1854 Clavo de Olor 45gr,7798109280890,"$  8.300,0",12/03/25 12:05
13347,1854 Comino Molido 25g,7798109289541,"$  2.000,0",03/05/24 10:22
1212,1854 Cominos en Grano 55gr,7798109280906,"$  4.700,0",12/03/25 12:05
1212,1854 Cominos en Grano 55gr,7798109280906,"$  4.900,0",12/03/25 12:05
1208,1854 Condimento para Arroz 85gr,7798109282337,"$  3.300,0",12/03/25 12:05
1208,1854 Condimento para Arroz 85gr,7798109282337,"$  3.400,0",12/03/25 12:05
7834,1854 Condimento para arroz/ paella 85 grs,7798109280913,"$  3.300,0",12/03/25 12:05
7834,1854 Condimento para arroz/ paella 85 grs,7798109280913,"$  3.400,0",12/03/25 12:05
780586,1854 Curcuma Jengibre y Canela,7798109289756,"$  3.200,0",12/03/25 12:05
780586,1854 Curcuma Jengibre y Canela,7798109289756,"$  3.300,0",12/03/25 12:05
780485,1854 Curcuma Molida,7798109289732,"$  3.200,0",12/03/25 12:05
780485,1854 Curcuma Molida,7798109289732,"$  3.300,0",12/03/25 12:05
780585,1854 Curcuma y Pimienta Negra ,7798109289749,"$  3.200,0",12/03/25 12:05
780585,1854 Curcuma y Pimienta Negra ,7798109289749,"$  3.300,0",12/03/25 12:05
1196,1854 Curry 85 gr,7798109280920,"$  2.500,0",12/03/25 12:05
1196,1854 Curry 85 gr,7798109280920,"$  3.100,0",12/03/25 12:05
1197,1854 Enebro 45gr,7798109280937,"$  3.100,0",12/03/25 12:05
1197,1854 Enebro 45gr,7798109280937,"$  3.200,0",12/03/25 12:05
1198,1854 Eneldo 60gr,7798109280944,"$  3.000,0",12/03/25 12:05
1198,1854 Eneldo 60gr,7798109280944,"$  3.200,0",12/03/25 12:05
1199,1854 Estragon 15g,7798109280951,"$  1.600,0",12/03/25 12:05
1199,1854 Estragon 15g,7798109280951,"$  1.700,0",12/03/25 12:05
1182,1854 Finas Hierbas 35gr,7798109280968,"$  2.400,0",12/03/25 12:05
1182,1854 Finas Hierbas 35gr,7798109280968,"$  2.600,0",12/03/25 12:05
8302,1854 Garam Masala 75gr,7798109289466,"$  5.200,0",12/03/25 12:05
8302,1854 Garam Masala 75gr,7798109289466,"$  5.500,0",12/03/25 12:05
1213,1854 Hinojo 50gr,7798109280975,"$  2.000,0",12/03/25 12:05
1213,1854 Hinojo 50gr,7798109280975,"$  2.600,0",12/03/25 12:05
1200,1854 Jengibre Molido 60gr,7798109280982,"$  3.200,0",12/03/25 12:05
1200,1854 Jengibre Molido 60gr,7798109280982,"$  3.400,0",12/03/25 12:05
2972,1854 Juliana Lopez May Molinillo Dulce Especiado 70gr,7798109288179,"$  5.700,0",12/03/25 12:05
2972,1854 Juliana Lopez May Molinillo Dulce Especiado 70gr,7798109288179,"$  6.000,0",12/03/25 12:05
2973,1854 Juliana Lopez May Molinillo Dulce Tropical 55g,7798109288186,"$  5.700,0",12/03/25 12:05
2973,1854 Juliana Lopez May Molinillo Dulce Tropical 55g,7798109288186,"$  6.000,0",12/03/25 12:05
2974,1854 Juliana Lopez May Molinillo Mediterraneo 85g,7798109288155,"$  5.700,0",12/03/25 12:05
2974,1854 Juliana Lopez May Molinillo Mediterraneo 85g,7798109288155,"$  6.000,0",12/03/25 12:05
2975,1854 Juliana Lopez May Molinillo Toscano 85g,7798109288148,"$  5.700,0",12/03/25 12:05
2975,1854 Juliana Lopez May Molinillo Toscano 85g,7798109288148,"$  6.000,0",12/03/25 12:05
2971,1854 Juliana Lopez May Semillas Crocantes 85g,7798109288162,"$  5.700,0",12/03/25 12:05
2971,1854 Juliana Lopez May Semillas Crocantes 85g,7798109288162,"$  6.000,0",12/03/25 12:05
1201,1854 Kummel 60gr,7798109280999,"$  2.000,0",12/03/25 12:05
1201,1854 Kummel 60gr,7798109280999,"$  3.200,0",12/03/25 12:05
8300,1854 Merken 70gr,7798109289442,"$  5.300,0",12/03/25 12:05
8300,1854 Merken 70gr,7798109289442,"$  5.500,0",12/03/25 12:05
1180,1854 Mix de Pimientas 60gr,7798109281002,"$  4.900,0",12/03/25 12:05
1180,1854 Mix de Pimientas 60gr,7798109281002,"$  5.200,0",12/03/25 12:05
1217,1854 Molinillo Ajo y sal 100gr,7798109282955,"$  4.300,0",12/03/25 12:05
1217,1854 Molinillo Ajo y sal 100gr,7798109282955,"$  4.600,0",12/03/25 12:05
1218,1854 Molinillo Aroma Italiano 90gr,7798109282986,"$  4.300,0",03/05/24 10:22
1220,1854 Molinillo Cilantro 30gr,7798109281231,"$  3.600,0",12/03/25 12:05
1220,1854 Molinillo Cilantro 30gr,7798109281231,"$  3.800,0",12/03/25 12:05
1165,1854 Molinillo Limon Sal y Pimienta 140g,7798109283129,"$  4.400,0",31/07/24 14:48
8223,1854 Molinillo Limon y Especias 75g,7798109283136,"$  5.200,0",31/07/24 14:48
1166,1854 Molinillo Limon y Sal 120g,7798109288117,"$  4.000,0",31/07/24 14:48
1172,1854 Molinillo Mix de Pimientas ,7798109288513,"$  7.000,0",12/03/25 12:05
1172,1854 Molinillo Mix de Pimientas ,7798109288513,"$  7.400,0",12/03/25 12:05
1221,1854 Molinillo Nuez Moscada 60gr,7798109288933,"$  8.400,0",12/03/25 12:05
1221,1854 Molinillo Nuez Moscada 60gr,7798109288933,"$  8.800,0",12/03/25 12:05
1223,1854 Molinillo Pimienta Blanca ,7798109281200,"$  7.500,0",12/03/25 12:05
1223,1854 Molinillo Pimienta Blanca ,7798109281200,"$  7.900,0",12/03/25 12:05
1222,1854 Molinillo Pimienta Jamaica,7798109288551,"$  7.000,0",12/03/25 12:05
1222,1854 Molinillo Pimienta Jamaica,7798109288551,"$  7.400,0",12/03/25 12:05
1224,1854 Molinillo Pimienta Negra ,7798109288537,"$  6.600,0",12/03/25 12:05
1224,1854 Molinillo Pimienta Negra ,7798109288537,"$  6.900,0",12/03/25 12:05
1225,1854 Molinillo Provenzal,7798109288575,"$  4.200,0",31/07/24 14:48
1216,1854 Molinillo Sabores Agridulces,7798109282634,"$  4.600,0",31/07/24 14:48
1226,1854 Molinillo Sabores Exoticos,7798109282962,"$  4.600,0",31/07/24 14:48
1202,1854 Molinillo Sabores Rusticos,7798109288568,"$  4.600,0",31/07/24 14:48
1203,1854 Molinillo Sal con Pepperoni 100gr,7798109288582,"$  4.200,0",12/03/25 12:05
1203,1854 Molinillo Sal con Pepperoni 100gr,7798109288582,"$  4.600,0",12/03/25 12:05
1230,1854 Molinillo Sal Marina 120gr,7798109288940,"$  4.300,0",12/03/25 12:05
1230,1854 Molinillo Sal Marina 120gr,7798109288940,"$  4.600,0",12/03/25 12:05
10830,1854 Molinillo Sal y Pimienta,7798109289411,"$  5.100,0",12/03/25 12:05
10830,1854 Molinillo Sal y Pimienta,7798109289411,"$  5.400,0",12/03/25 12:05
1204,1854 Mostaza en Grano 90gr,7798109281019,"$  3.200,0",12/03/25 12:05
1204,1854 Mostaza en Grano 90gr,7798109281019,"$  3.400,0",12/03/25 12:05
1205,1854 Nuez Moscada 20g,7798109282993,"$  2.000,0",26/10/23 14:12
780391,1854 Nuez Moscada 60g,7798109289572,"$  3.200,0",29/01/25 11:35
1206,1854 Oregano 15g,7798109281125,"$  1.600,0",31/07/24 14:48
1175,1854 Paprika Extra 75gr,7798109281033,"$  2.900,0",12/03/25 12:05
1175,1854 Paprika Extra 75gr,7798109281033,"$  3.100,0",12/03/25 12:05
8299,1854 Pimenton Ahumado 75gr,7798109289435,"$  5.000,0",12/03/25 12:05
8299,1854 Pimenton Ahumado 75gr,7798109289435,"$  5.300,0",12/03/25 12:05
1167,1854 Pimenton Dulce 75gr,7798109281026,"$  2.900,0",12/03/25 12:05
1167,1854 Pimenton Dulce 75gr,7798109281026,"$  3.100,0",12/03/25 12:05
1187,1854 Pimienta Jamaica en Granos 50gr,7798109281071,"$  5.200,0",12/03/25 12:05
1187,1854 Pimienta Jamaica en Granos 50gr,7798109281071,"$  5.400,0",12/03/25 12:05
1177,1854 Pimienta Negra en Granos 70gr,7798109281057,"$  4.300,0",12/03/25 12:05
1177,1854 Pimienta Negra en Granos 70gr,7798109281057,"$  4.500,0",12/03/25 12:05
1179,1854 Romero 30gr,7798109281088,"$  2.000,0",12/03/25 12:05
1179,1854 Romero 30gr,7798109281088,"$  2.200,0",12/03/25 12:05
8304,1854 Sal Marina 120gr,7798109289497,"$  2.300,0",12/03/25 12:05
8304,1854 Sal Marina 120gr,7798109289497,"$  2.400,0",12/03/25 12:05
1209,1854 Salvia 35 grs,7798109281095,"$  2.800,0",12/03/25 12:05
1209,1854 Salvia 35 grs,7798109281095,"$  3.000,0",12/03/25 12:05
1181,1854 Semillas Anis 55gr,7798109280845,"$  2.800,0",31/07/24 14:48
11604,1854 Semillas Apio 60g,7798109280852,"$  1.500,0",31/07/24 14:48
1235,1854 Sesamo 80g,7798109281101,"$  4.000,0",12/03/25 12:05
1235,1854 Sesamo 80g,7798109281101,"$  4.200,0",12/03/25 12:05
780447,1854 Set de Especias de Reposteria ,,"$  14.000,0",04/02/25 10:53
1207,1854 Tomillo 25gr,7798109281118,"$  2.300,0",12/03/25 12:05
1207,1854 Tomillo 25gr,7798109281118,"$  2.400,0",12/03/25 12:05
8298,1854 Wasabi en Polvo 70gr,7798109289428,"$  6.000,0",12/03/25 12:05
8298,1854 Wasabi en Polvo 70gr,7798109289428,"$  6.300,0",12/03/25 12:05
717458,1891 Chocolate 70% Cacao,7891330012244,"$  1.400,0",16/03/24 09:23
12701,4000 Merlot 750ml,7798080492954,"$  2.900,0",13/07/23 12:25
6655,7 colores cerveza Blonde Ale 500cc,736684236052,"$  4.100,0",08/11/24 13:08
6656,7 Colores cerveza Honey 500cc,666750746493,"$  4.100,0",08/11/24 13:08
6654,7 colores cerveza IPA 5000cc,736684236076,"$  4.100,0",08/11/24 13:08
6653,7 colores cerveza Scottish 500cc,736684236069,"$  4.100,0",08/11/24 13:08
6652,7 colores cerveza Stout 500cc,736684236083,"$  4.100,0",08/11/24 13:08
2315,Aceite de oliva Botellon,710228316257,"$  14.750,0",10/05/23 09:24
6917,Aceite de Rosa Mosqueta 30 ml,00006917,"$  3.050,0",10/05/23 09:24
6340,Aceites del Desierto Aceite de Almendras 250ml,754697490735,"$  23.500,0",07/04/25 13:14
6340,Aceites del Desierto Aceite de Almendras 250ml,754697490735,"$  23.900,0",02/07/25 09:42
6340,Aceites del Desierto Aceite de Almendras 250ml,754697490735,"$  24.200,0",02/07/25 09:42
6137,Aceites del Desierto Aceite de Mani 250ml,754697490704,"$  11.700,0",12/12/24 12:14
6140,Aceites del Desierto Aceite de Nuez 250ml,754697490643,"$  19.100,0",07/04/25 13:14
6140,Aceites del Desierto Aceite de Nuez 250ml,754697490643,"$  19.500,0",06/05/25 13:50
6140,Aceites del Desierto Aceite de Nuez 250ml,754697490643,"$  22.200,0",02/07/25 09:42
6140,Aceites del Desierto Aceite de Nuez 250ml,754697490643,"$  23.000,0",02/07/25 09:42
6565,Aceites del Desierto Aceite de Oliva 250ml,754697490698,"$  15.500,0",10/02/25 11:07
6565,Aceites del Desierto Aceite de Oliva 250ml,754697490698,"$  15.700,0",07/04/25 13:14
6565,Aceites del Desierto Aceite de Oliva 250ml,754697490698,"$  16.000,0",06/05/25 13:50
6565,Aceites del Desierto Aceite de Oliva 250ml,754697490698,"$  16.200,0",02/07/25 09:42
6565,Aceites del Desierto Aceite de Oliva 250ml,754697490698,"$  16.400,0",02/07/25 09:42
6139,Aceites del Desierto Aceite de Sesamo Estilo Oriental 250ml,754697490711,"$  14.500,0",10/02/25 11:07
6139,Aceites del Desierto Aceite de Sesamo Estilo Oriental 250ml,754697490711,"$  14.700,0",07/04/25 13:14
6139,Aceites del Desierto Aceite de Sesamo Estilo Oriental 250ml,754697490711,"$  15.000,0",06/05/25 13:50
6139,Aceites del Desierto Aceite de Sesamo Estilo Oriental 250ml,754697490711,"$  15.100,0",02/07/25 09:42
6139,Aceites del Desierto Aceite de Sesamo Estilo Oriental 250ml,754697490711,"$  15.300,0",02/07/25 09:42
